User_ID,Session_ID,Course_ID,Device_Type,Access_Time,Duration (sec),Clickstream,Prev_Courses_Completed,Feedback_Text,Course_Description,Resource_Type,Performance_Score,Engagement_Level,Recommendation_Label
U1209,S2209,C005,tablet,2025-06-09 00:00:28,781,21,1,Too basic for my level,Basics of Web Development,quiz,51,0.08,0
U1210,S2210,C001,mobile,2025-06-08 08:30:55,1353,75,5,Very detailed and easy to follow,Introduction to Machine Learning,quiz,100,0.51,1
U1211,S2211,C003,desktop,2025-06-07 00:23:07,859,30,0,"Not much depth, but okay",Data Structures in Python,quiz,64,0.13,0
U1212,S2212,C004,tablet,2025-06-06 18:31:04,438,22,1,Too basic for my level,Linear Regression Explained,video,41,0.05,0
U1213,S2213,C001,desktop,2025-05-30 06:17:03,1323,79,5,Detailed explanation and examples,Introduction to Machine Learning,document,92,0.52,1
U1214,S2214,C003,desktop,2025-06-11 18:42:29,1195,78,4,Excellent and very engaging content,Data Structures in Python,document,81,0.47,1
U1215,S2215,C001,mobile,2025-06-03 19:33:17,1409,88,4,Good pace but some examples missing,Introduction to Machine Learning,document,90,0.62,1
U1216,S2216,C004,mobile,2025-06-04 05:31:02,1531,77,3,Very detailed and easy to follow,Linear Regression Explained,document,93,0.59,1
U1217,S2217,C005,desktop,2025-05-18 22:44:41,1328,66,3,Excellent and very engaging content,Basics of Web Development,document,90,0.44,1
U1218,S2218,C004,tablet,2025-06-15 09:57:50,1170,88,4,Very detailed and easy to follow,Linear Regression Explained,quiz,94,0.51,1
U1219,S2219,C003,tablet,2025-05-25 22:56:17,1281,100,3,Informative and well-paced,Data Structures in Python,document,82,0.64,1
U1220,S2220,C005,tablet,2025-05-27 12:24:13,1031,69,5,Very detailed and easy to follow,Basics of Web Development,video,94,0.36,1
U1221,S2221,C001,desktop,2025-06-15 13:22:15,1375,83,4,Very detailed and easy to follow,Introduction to Machine Learning,quiz,98,0.57,1
U1222,S2222,C002,tablet,2025-05-28 18:11:44,1379,83,4,Detailed explanation and examples,Deep Learning Basics,video,82,0.57,1
U1223,S2223,C005,mobile,2025-05-23 18:57:03,585,27,0,I couldn’t understand the topic,Basics of Web Development,document,40,0.08,0
U1224,S2224,C005,mobile,2025-06-03 08:52:29,1120,76,4,Good pace but some examples missing,Basics of Web Development,quiz,94,0.43,1
U1225,S2225,C003,tablet,2025-05-28 10:59:17,1502,72,3,Very detailed and easy to follow,Data Structures in Python,document,84,0.54,1
U1226,S2226,C002,tablet,2025-05-26 06:20:45,1089,80,5,Very detailed and easy to follow,Deep Learning Basics,quiz,91,0.44,1
U1227,S2227,C005,mobile,2025-06-12 15:31:45,1161,100,3,Detailed explanation and examples,Basics of Web Development,video,91,0.58,1
U1228,S2228,C001,desktop,2025-05-30 04:40:01,1242,91,3,Detailed explanation and examples,Introduction to Machine Learning,quiz,91,0.57,1
U1229,S2229,C003,mobile,2025-05-21 11:31:20,1564,68,5,Very detailed and easy to follow,Data Structures in Python,document,82,0.53,1
U1230,S2230,C004,tablet,2025-06-08 16:47:37,1538,86,4,Very detailed and easy to follow,Linear Regression Explained,video,98,0.66,1
U1231,S2231,C003,tablet,2025-06-15 04:59:15,777,41,1,Needs better visuals,Data Structures in Python,quiz,44,0.16,0
U1232,S2232,C005,desktop,2025-06-11 05:34:54,1132,87,5,Very detailed and easy to follow,Basics of Web Development,quiz,81,0.49,1
U1233,S2233,C002,mobile,2025-06-15 13:56:14,630,49,0,Needs better visuals,Deep Learning Basics,document,51,0.15,0
U1234,S2234,C001,mobile,2025-06-14 09:20:27,864,28,0,Too basic for my level,Introduction to Machine Learning,quiz,60,0.12,0
U1235,S2235,C005,desktop,2025-06-10 02:42:36,1172,97,5,Good pace but some examples missing,Basics of Web Development,quiz,84,0.57,1
U1236,S2236,C005,tablet,2025-05-23 19:21:14,1345,96,3,Very detailed and easy to follow,Basics of Web Development,video,80,0.65,1
U1237,S2237,C005,mobile,2025-05-22 00:15:46,1785,96,4,Very detailed and easy to follow,Basics of Web Development,document,99,0.86,1
U1238,S2238,C005,mobile,2025-06-04 04:52:29,1309,90,3,Excellent and very engaging content,Basics of Web Development,document,92,0.59,1
U1239,S2239,C001,tablet,2025-05-29 14:08:32,750,33,1,I couldn’t understand the topic,Introduction to Machine Learning,document,54,0.12,0
U1240,S2240,C005,desktop,2025-05-28 23:52:58,626,43,1,I couldn’t understand the topic,Basics of Web Development,document,52,0.13,0
U1241,S2241,C005,tablet,2025-06-07 17:34:24,547,34,0,"Not much depth, but okay",Basics of Web Development,video,48,0.09,0
U1242,S2242,C002,desktop,2025-06-05 06:09:41,693,47,1,I couldn’t understand the topic,Deep Learning Basics,document,47,0.16,0
U1243,S2243,C005,tablet,2025-06-05 04:03:24,463,35,1,Too basic for my level,Basics of Web Development,document,55,0.08,0
U1244,S2244,C001,desktop,2025-06-15 10:50:28,1517,89,3,Detailed explanation and examples,Introduction to Machine Learning,document,86,0.68,1
U1245,S2245,C001,desktop,2025-05-27 01:42:42,781,29,0,"Not much depth, but okay",Introduction to Machine Learning,video,43,0.11,0
U1246,S2246,C003,tablet,2025-05-31 10:09:55,712,31,0,Too fast and less interactive,Data Structures in Python,quiz,52,0.11,0
U1247,S2247,C005,desktop,2025-06-11 05:40:09,595,22,1,"Not much depth, but okay",Basics of Web Development,quiz,56,0.07,0
U1248,S2248,C003,tablet,2025-05-18 23:06:42,1121,68,3,Excellent and very engaging content,Data Structures in Python,document,92,0.38,1
U1249,S2249,C005,mobile,2025-05-21 08:40:47,1203,98,5,Detailed explanation and examples,Basics of Web Development,video,92,0.59,1
U1250,S2250,C001,desktop,2025-06-01 15:07:24,641,45,1,"Not much depth, but okay",Introduction to Machine Learning,video,56,0.14,0
U1251,S2251,C005,tablet,2025-05-20 19:03:12,626,25,1,Too basic for my level,Basics of Web Development,quiz,59,0.08,0
U1252,S2252,C003,tablet,2025-06-13 21:21:45,1545,91,5,Excellent and very engaging content,Data Structures in Python,document,98,0.7,1
U1253,S2253,C001,mobile,2025-05-20 15:52:52,412,33,1,Too fast and less interactive,Introduction to Machine Learning,quiz,65,0.07,0
U1254,S2254,C004,mobile,2025-06-07 18:55:21,1794,97,5,Very detailed and easy to follow,Linear Regression Explained,quiz,87,0.87,1
U1255,S2255,C004,desktop,2025-05-27 09:15:10,1738,99,4,Good pace but some examples missing,Linear Regression Explained,video,84,0.86,1
U1256,S2256,C005,tablet,2025-05-28 05:09:21,319,34,1,I couldn’t understand the topic,Basics of Web Development,document,53,0.05,0
U1257,S2257,C002,mobile,2025-05-28 03:53:23,1626,90,5,Good pace but some examples missing,Deep Learning Basics,quiz,81,0.73,1
U1258,S2258,C002,tablet,2025-06-15 22:16:34,789,36,1,I couldn’t understand the topic,Deep Learning Basics,document,50,0.14,0
U1259,S2259,C005,mobile,2025-05-22 21:24:21,1692,76,5,Good pace but some examples missing,Basics of Web Development,video,95,0.64,1
U1260,S2260,C003,tablet,2025-05-29 04:42:30,604,44,1,I couldn’t understand the topic,Data Structures in Python,quiz,62,0.13,0
U1261,S2261,C004,mobile,2025-06-04 08:49:08,1573,77,4,Detailed explanation and examples,Linear Regression Explained,quiz,83,0.61,1
U1262,S2262,C005,mobile,2025-05-23 19:30:26,1404,82,3,Very detailed and easy to follow,Basics of Web Development,document,89,0.58,1
U1263,S2263,C001,mobile,2025-05-29 00:02:11,1671,76,5,Good pace but some examples missing,Introduction to Machine Learning,video,95,0.63,1
U1264,S2264,C005,mobile,2025-05-22 06:33:07,1712,77,3,Detailed explanation and examples,Basics of Web Development,quiz,83,0.66,1
U1265,S2265,C005,desktop,2025-06-15 09:30:40,843,27,0,Too fast and less interactive,Basics of Web Development,document,41,0.11,0
U1266,S2266,C003,tablet,2025-06-11 08:07:39,1697,68,3,Good pace but some examples missing,Data Structures in Python,document,97,0.58,1
U1267,S2267,C004,mobile,2025-05-23 09:24:41,1774,78,4,Very detailed and easy to follow,Linear Regression Explained,video,89,0.69,1
U1268,S2268,C005,desktop,2025-06-07 06:30:32,1740,62,3,Good pace but some examples missing,Basics of Web Development,video,93,0.54,1
U1269,S2269,C004,mobile,2025-05-21 13:49:22,596,48,0,Too basic for my level,Linear Regression Explained,quiz,40,0.14,0
U1270,S2270,C005,desktop,2025-05-21 06:18:19,1343,78,4,Detailed explanation and examples,Basics of Web Development,quiz,100,0.52,1
U1271,S2271,C004,desktop,2025-06-05 13:24:24,1479,77,3,Excellent and very engaging content,Linear Regression Explained,video,83,0.57,1
U1272,S2272,C004,tablet,2025-05-25 11:06:13,490,20,1,Too basic for my level,Linear Regression Explained,quiz,65,0.05,0
U1273,S2273,C002,desktop,2025-06-02 19:21:55,1654,85,4,Excellent and very engaging content,Deep Learning Basics,video,96,0.7,1
U1274,S2274,C004,tablet,2025-05-24 22:17:51,443,35,1,Too fast and less interactive,Linear Regression Explained,document,47,0.08,0
U1275,S2275,C004,desktop,2025-06-08 17:00:28,1273,81,4,Detailed explanation and examples,Linear Regression Explained,video,98,0.52,1
U1276,S2276,C003,tablet,2025-05-26 00:05:34,541,21,0,Too basic for my level,Data Structures in Python,video,54,0.06,0
U1277,S2277,C004,tablet,2025-05-25 17:17:41,1720,79,5,Excellent and very engaging content,Linear Regression Explained,document,83,0.68,1
U1278,S2278,C005,desktop,2025-06-03 17:28:17,436,35,0,Needs better visuals,Basics of Web Development,document,54,0.08,0
U1279,S2279,C004,tablet,2025-05-26 01:29:02,1482,94,5,Good pace but some examples missing,Linear Regression Explained,quiz,86,0.7,1
U1280,S2280,C005,desktop,2025-05-27 21:50:55,1540,83,3,Very detailed and easy to follow,Basics of Web Development,video,98,0.64,1
U1281,S2281,C005,tablet,2025-06-04 02:57:59,849,24,0,Needs better visuals,Basics of Web Development,document,50,0.1,0
U1282,S2282,C001,tablet,2025-06-02 07:09:39,897,35,0,"Not much depth, but okay",Introduction to Machine Learning,video,56,0.16,0
U1283,S2283,C004,desktop,2025-06-10 22:13:19,1467,96,3,Informative and well-paced,Linear Regression Explained,quiz,97,0.7,1
U1284,S2284,C003,tablet,2025-05-30 12:15:33,560,46,0,I couldn’t understand the topic,Data Structures in Python,quiz,63,0.13,0
U1285,S2285,C001,desktop,2025-06-15 19:59:43,1717,64,5,Very detailed and easy to follow,Introduction to Machine Learning,document,81,0.55,1
U1286,S2286,C001,mobile,2025-05-28 22:17:58,1787,68,5,Informative and well-paced,Introduction to Machine Learning,document,100,0.61,1
U1287,S2287,C004,mobile,2025-06-02 17:21:05,1386,84,3,Good pace but some examples missing,Linear Regression Explained,quiz,97,0.58,1
U1288,S2288,C003,desktop,2025-05-25 08:57:36,850,32,0,I couldn’t understand the topic,Data Structures in Python,video,63,0.14,0
U1289,S2289,C001,mobile,2025-06-09 09:29:46,1736,94,4,Informative and well-paced,Introduction to Machine Learning,video,97,0.82,1
U1290,S2290,C002,mobile,2025-06-12 12:15:31,582,26,0,"Not much depth, but okay",Deep Learning Basics,quiz,41,0.08,0
U1291,S2291,C001,desktop,2025-06-05 16:45:01,403,39,0,Needs better visuals,Introduction to Machine Learning,quiz,54,0.08,0
U1292,S2292,C001,desktop,2025-06-12 19:47:44,1411,88,3,Good pace but some examples missing,Introduction to Machine Learning,video,97,0.62,1
U1293,S2293,C002,tablet,2025-06-12 01:22:57,1239,96,4,Detailed explanation and examples,Deep Learning Basics,quiz,98,0.59,1
U1294,S2294,C003,desktop,2025-06-07 10:22:12,446,41,0,Too basic for my level,Data Structures in Python,document,53,0.09,0
U1295,S2295,C001,tablet,2025-05-26 22:08:15,1752,71,5,Detailed explanation and examples,Introduction to Machine Learning,document,93,0.62,1
U1296,S2296,C001,mobile,2025-05-24 06:49:46,1687,84,5,Informative and well-paced,Introduction to Machine Learning,document,90,0.71,1
U1297,S2297,C002,mobile,2025-06-15 20:27:35,850,35,0,Too basic for my level,Deep Learning Basics,quiz,47,0.15,0
U1298,S2298,C002,mobile,2025-06-08 17:47:15,1575,86,4,Detailed explanation and examples,Deep Learning Basics,video,97,0.68,1
U1299,S2299,C004,desktop,2025-06-12 07:03:04,638,40,0,Too basic for my level,Linear Regression Explained,video,54,0.13,0
U1300,S2300,C005,tablet,2025-05-28 05:19:41,1052,77,4,Detailed explanation and examples,Basics of Web Development,video,99,0.41,1
U1301,S2301,C001,desktop,2025-06-11 11:21:43,1601,95,3,Good pace but some examples missing,Introduction to Machine Learning,document,95,0.76,1
U1302,S2302,C003,desktop,2025-05-24 12:36:30,494,50,0,"Not much depth, but okay",Data Structures in Python,video,63,0.12,0
U1303,S2303,C005,tablet,2025-05-25 12:02:45,545,37,1,Too basic for my level,Basics of Web Development,document,64,0.1,0
U1304,S2304,C004,tablet,2025-06-06 19:32:15,1315,76,4,Informative and well-paced,Linear Regression Explained,document,96,0.5,1
U1305,S2305,C001,tablet,2025-06-01 19:51:09,1327,73,4,Informative and well-paced,Introduction to Machine Learning,video,90,0.48,1
U1306,S2306,C005,desktop,2025-05-29 19:29:02,1016,76,5,Detailed explanation and examples,Basics of Web Development,quiz,98,0.39,1
U1307,S2307,C004,mobile,2025-05-24 20:20:00,637,27,1,I couldn’t understand the topic,Linear Regression Explained,document,58,0.09,0
U1308,S2308,C005,tablet,2025-05-28 22:05:36,1345,76,4,Informative and well-paced,Basics of Web Development,document,100,0.51,1
U1309,S2309,C002,tablet,2025-06-09 14:23:22,1173,68,5,Informative and well-paced,Deep Learning Basics,video,97,0.4,1
U1310,S2310,C005,tablet,2025-06-03 13:27:04,1536,62,3,Very detailed and easy to follow,Basics of Web Development,document,81,0.48,1
U1311,S2311,C002,tablet,2025-05-29 08:49:29,454,20,0,"Not much depth, but okay",Deep Learning Basics,document,56,0.05,0
U1312,S2312,C001,tablet,2025-06-15 02:57:26,1631,90,5,Very detailed and easy to follow,Introduction to Machine Learning,video,95,0.73,1
U1313,S2313,C005,tablet,2025-06-01 08:31:23,1017,93,5,Detailed explanation and examples,Basics of Web Development,document,88,0.47,1
U1314,S2314,C001,tablet,2025-06-08 14:46:11,1690,87,3,Very detailed and easy to follow,Introduction to Machine Learning,quiz,83,0.74,1
U1315,S2315,C002,desktop,2025-06-15 05:33:56,839,28,1,"Not much depth, but okay",Deep Learning Basics,video,48,0.12,0
U1316,S2316,C003,mobile,2025-06-13 13:23:33,1249,74,4,Very detailed and easy to follow,Data Structures in Python,video,82,0.46,1
U1317,S2317,C004,mobile,2025-06-11 06:23:26,787,21,0,I couldn’t understand the topic,Linear Regression Explained,video,62,0.08,0
U1318,S2318,C004,mobile,2025-05-26 22:40:27,1339,96,3,Very detailed and easy to follow,Linear Regression Explained,video,96,0.64,1
U1319,S2319,C002,tablet,2025-06-13 16:58:33,1486,77,3,Excellent and very engaging content,Deep Learning Basics,quiz,82,0.57,1
U1320,S2320,C005,tablet,2025-06-01 09:00:40,622,20,0,I couldn’t understand the topic,Basics of Web Development,quiz,58,0.06,0
U1321,S2321,C004,desktop,2025-05-26 20:35:58,877,27,1,Needs better visuals,Linear Regression Explained,document,61,0.12,0
U1322,S2322,C004,tablet,2025-05-30 13:01:43,380,36,1,Too fast and less interactive,Linear Regression Explained,document,41,0.07,0
U1323,S2323,C002,desktop,2025-06-08 23:43:40,706,44,1,Too basic for my level,Deep Learning Basics,document,40,0.16,0
U1324,S2324,C004,desktop,2025-06-09 23:48:43,684,33,0,Needs better visuals,Linear Regression Explained,quiz,61,0.11,0
U1325,S2325,C004,desktop,2025-05-28 02:06:23,1302,75,5,Very detailed and easy to follow,Linear Regression Explained,document,82,0.49,1
U1326,S2326,C002,mobile,2025-05-30 06:22:51,1649,69,5,Excellent and very engaging content,Deep Learning Basics,document,92,0.57,1
U1327,S2327,C001,desktop,2025-06-03 19:20:26,615,34,1,Too basic for my level,Introduction to Machine Learning,video,64,0.1,0
U1328,S2328,C002,desktop,2025-05-18 17:41:09,759,37,1,Too fast and less interactive,Deep Learning Basics,video,43,0.14,0
U1329,S2329,C003,tablet,2025-06-03 08:58:50,632,47,1,Too basic for my level,Data Structures in Python,document,40,0.15,0
U1330,S2330,C004,desktop,2025-06-15 00:31:23,1572,75,5,Good pace but some examples missing,Linear Regression Explained,quiz,96,0.59,1
U1331,S2331,C004,desktop,2025-06-12 14:16:55,608,28,1,Too fast and less interactive,Linear Regression Explained,video,44,0.09,0
U1332,S2332,C004,mobile,2025-06-16 05:45:26,1495,64,4,Good pace but some examples missing,Linear Regression Explained,quiz,88,0.48,1
U1333,S2333,C004,tablet,2025-05-29 09:29:04,1468,66,3,Very detailed and easy to follow,Linear Regression Explained,document,89,0.48,1
U1334,S2334,C003,tablet,2025-05-22 18:21:01,637,34,1,Needs better visuals,Data Structures in Python,video,53,0.11,0
U1335,S2335,C003,mobile,2025-05-27 11:07:32,1711,72,4,Good pace but some examples missing,Data Structures in Python,document,90,0.62,1
U1336,S2336,C003,mobile,2025-05-24 14:53:25,1648,91,5,Excellent and very engaging content,Data Structures in Python,document,87,0.75,1
U1337,S2337,C003,mobile,2025-06-02 11:50:32,877,26,0,Needs better visuals,Data Structures in Python,video,61,0.11,0
U1338,S2338,C004,tablet,2025-05-29 21:22:22,598,46,0,"Not much depth, but okay",Linear Regression Explained,quiz,65,0.14,0
U1339,S2339,C004,desktop,2025-06-02 08:35:08,1247,76,5,Informative and well-paced,Linear Regression Explained,document,84,0.47,1
U1340,S2340,C001,mobile,2025-05-26 13:26:58,1490,97,4,Detailed explanation and examples,Introduction to Machine Learning,quiz,97,0.72,1
U1341,S2341,C004,tablet,2025-05-25 03:22:48,668,42,0,I couldn’t understand the topic,Linear Regression Explained,quiz,43,0.14,0
U1342,S2342,C003,desktop,2025-05-18 17:57:31,1045,96,5,Informative and well-paced,Data Structures in Python,document,100,0.5,1
U1343,S2343,C004,desktop,2025-05-23 08:12:56,564,27,0,Too basic for my level,Linear Regression Explained,document,54,0.08,0
U1344,S2344,C004,tablet,2025-05-31 23:11:48,1512,69,4,Informative and well-paced,Linear Regression Explained,video,80,0.52,1
U1345,S2345,C003,mobile,2025-06-08 03:59:50,1087,67,5,Excellent and very engaging content,Data Structures in Python,document,84,0.36,1
U1346,S2346,C003,mobile,2025-06-15 14:50:43,1533,90,4,Very detailed and easy to follow,Data Structures in Python,document,95,0.69,1
U1347,S2347,C004,mobile,2025-06-12 05:34:21,345,45,0,Too basic for my level,Linear Regression Explained,quiz,40,0.08,0
U1348,S2348,C001,tablet,2025-05-24 07:28:03,1758,75,5,Detailed explanation and examples,Introduction to Machine Learning,video,85,0.66,1
